Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0003129	PV_ATCC8482_03254	PV_ATCC8482_03254
OG0003130	PV_ATCC8482_03255	PV_ATCC8482_03255
OG0003131	PV_ATCC8482_03256	PV_ATCC8482_03256
OG0003132	PV_ATCC8482_03257	PV_ATCC8482_03257
OG0003133	PV_ATCC8482_03258	PV_ATCC8482_03258
OG0003134	PV_ATCC8482_03259	PV_ATCC8482_03259
OG0003135	PV_ATCC8482_03260	PV_ATCC8482_03260
OG0003136	PV_ATCC8482_03261	PV_ATCC8482_03261
OG0003137	PV_ATCC8482_03262	PV_ATCC8482_03262
OG0003138	PV_ATCC8482_03263	PV_ATCC8482_03263
OG0003139	PV_ATCC8482_03264	PV_ATCC8482_03264
OG0003140	PV_ATCC8482_03265	PV_ATCC8482_03265
OG0003141	PV_ATCC8482_03266	PV_ATCC8482_03266
OG0003142	PV_ATCC8482_03267	PV_ATCC8482_03267
OG0003143	PV_ATCC8482_03268	PV_ATCC8482_03268
OG0003144	PV_ATCC8482_03269	PV_ATCC8482_03269
OG0003145	PV_ATCC8482_03272	PV_ATCC8482_03272
OG0003146	PV_ATCC8482_03273	PV_ATCC8482_03273
OG0003147	PV_ATCC8482_03274	PV_ATCC8482_03274
OG0003148	PV_ATCC8482_03275	PV_ATCC8482_03275
OG0003149	PV_ATCC8482_03276	PV_ATCC8482_03276
OG0003150	PV_ATCC8482_03277	PV_ATCC8482_03277
OG0003151	PV_ATCC8482_03278	PV_ATCC8482_03278
OG0003152	PV_ATCC8482_03279	PV_ATCC8482_03279
OG0003153	PV_ATCC8482_03280	PV_ATCC8482_03280
OG0003154	PV_ATCC8482_03281	PV_ATCC8482_03281
OG0003155	PV_ATCC8482_03282	PV_ATCC8482_03282
OG0003156	PV_ATCC8482_03283	PV_ATCC8482_03283
OG0003157	PV_ATCC8482_03284	PV_ATCC8482_03284
OG0003158	PV_ATCC8482_03285	PV_ATCC8482_03285
OG0003159	PV_ATCC8482_03286	PV_ATCC8482_03286
OG0003160	PV_ATCC8482_03287	PV_ATCC8482_03287
OG0003161	PV_ATCC8482_03288	PV_ATCC8482_03288
OG0003162	PV_ATCC8482_03289	PV_ATCC8482_03289
OG0003163	PV_ATCC8482_03290	PV_ATCC8482_03290
OG0003164	PV_ATCC8482_03291	PV_ATCC8482_03291
OG0003165	PV_ATCC8482_03292	PV_ATCC8482_03292
OG0003166	PV_ATCC8482_03293	PV_ATCC8482_03293
OG0003167	PV_ATCC8482_03294	PV_ATCC8482_03294
OG0003168	PV_ATCC8482_03295	PV_ATCC8482_03295
OG0003169	PV_ATCC8482_03296	PV_ATCC8482_03296
OG0003170	PV_ATCC8482_03297	PV_ATCC8482_03297
OG0003171	PV_ATCC8482_03298	PV_ATCC8482_03298
OG0003172	PV_ATCC8482_03299	PV_ATCC8482_03299
OG0003173	PV_ATCC8482_03300	PV_ATCC8482_03300
OG0003174	PV_ATCC8482_03301	PV_ATCC8482_03301
OG0003175	PV_ATCC8482_03302	PV_ATCC8482_03302
OG0003176	PV_ATCC8482_03303	PV_ATCC8482_03303
OG0003177	PV_ATCC8482_03304	PV_ATCC8482_03304
OG0003178	PV_ATCC8482_03305	PV_ATCC8482_03305
OG0003179	PV_ATCC8482_03306	PV_ATCC8482_03306
OG0003180	PV_ATCC8482_03307	PV_ATCC8482_03307
OG0003181	PV_ATCC8482_03308	PV_ATCC8482_03308
OG0003182	PV_ATCC8482_03309	PV_ATCC8482_03309
OG0003183	PV_ATCC8482_03310	PV_ATCC8482_03310
OG0003184	PV_ATCC8482_03311	PV_ATCC8482_03311
OG0003185	PV_ATCC8482_03312	PV_ATCC8482_03312
OG0003186	PV_ATCC8482_03313	PV_ATCC8482_03313
OG0003187	PV_ATCC8482_03314	PV_ATCC8482_03314
OG0003188	PV_ATCC8482_03315	PV_ATCC8482_03315
OG0003189	PV_ATCC8482_03316	PV_ATCC8482_03316
OG0003190	PV_ATCC8482_03317	PV_ATCC8482_03317
OG0003191	PV_ATCC8482_03318	PV_ATCC8482_03318
OG0003192	PV_ATCC8482_03319	PV_ATCC8482_03319
OG0003193	PV_ATCC8482_03320	PV_ATCC8482_03320
OG0003194	PV_ATCC8482_03321	PV_ATCC8482_03321
OG0003195	PV_ATCC8482_03323	PV_ATCC8482_03323
OG0003196	PV_ATCC8482_03324	PV_ATCC8482_03324
OG0003197	PV_ATCC8482_03325	PV_ATCC8482_03325
OG0003198	PV_ATCC8482_03326	PV_ATCC8482_03326
OG0003199	PV_ATCC8482_03327	PV_ATCC8482_03327
OG0003200	PV_ATCC8482_03328	PV_ATCC8482_03328
OG0003201	PV_ATCC8482_03329	PV_ATCC8482_03329
OG0003202	PV_ATCC8482_03330	PV_ATCC8482_03330
OG0003203	PV_ATCC8482_03331	PV_ATCC8482_03331
OG0003204	PV_ATCC8482_03332	PV_ATCC8482_03332
OG0003205	PV_ATCC8482_03333	PV_ATCC8482_03333
OG0003206	PV_ATCC8482_03334	PV_ATCC8482_03334
OG0003207	PV_ATCC8482_03335	PV_ATCC8482_03335
OG0003208	PV_ATCC8482_03336	PV_ATCC8482_03336
OG0003209	PV_ATCC8482_03337	PV_ATCC8482_03337
OG0003210	PV_ATCC8482_03338	PV_ATCC8482_03338
OG0003211	PV_ATCC8482_03339	PV_ATCC8482_03339
OG0003212	PV_ATCC8482_03340	PV_ATCC8482_03340
OG0003213	PV_ATCC8482_03341	PV_ATCC8482_03341
OG0003214	PV_ATCC8482_03342	PV_ATCC8482_03342
OG0003215	PV_ATCC8482_03343	PV_ATCC8482_03343
OG0003216	PV_ATCC8482_03344	PV_ATCC8482_03344
OG0003217	PV_ATCC8482_03345	PV_ATCC8482_03345
OG0003218	PV_ATCC8482_03346	PV_ATCC8482_03346
OG0003219	PV_ATCC8482_03347	PV_ATCC8482_03347
OG0003220	PV_ATCC8482_03348	PV_ATCC8482_03348
OG0003221	PV_ATCC8482_03349	PV_ATCC8482_03349
OG0003222	PV_ATCC8482_03350	PV_ATCC8482_03350
OG0003223	PV_ATCC8482_03351	PV_ATCC8482_03351
OG0003224	PV_ATCC8482_03352	PV_ATCC8482_03352
OG0003225	PV_ATCC8482_03353	PV_ATCC8482_03353
OG0003226	PV_ATCC8482_03354	PV_ATCC8482_03354
OG0003227	PV_ATCC8482_03355	PV_ATCC8482_03355
OG0003228	PV_ATCC8482_03356	PV_ATCC8482_03356
OG0003229	PV_ATCC8482_03357	PV_ATCC8482_03357
OG0003230	PV_ATCC8482_03358	PV_ATCC8482_03358
OG0003231	PV_ATCC8482_03359	PV_ATCC8482_03359
OG0003232	PV_ATCC8482_03360	PV_ATCC8482_03360
OG0003233	PV_ATCC8482_03361	PV_ATCC8482_03361
OG0003234	PV_ATCC8482_03362	PV_ATCC8482_03362
OG0003235	PV_ATCC8482_03363	PV_ATCC8482_03363
OG0003236	PV_ATCC8482_03364	PV_ATCC8482_03364
OG0003237	PV_ATCC8482_03365	PV_ATCC8482_03365
OG0003238	PV_ATCC8482_03366	PV_ATCC8482_03366
OG0003239	PV_ATCC8482_03367	PV_ATCC8482_03367
OG0003240	PV_ATCC8482_03368	PV_ATCC8482_03368
OG0003241	PV_ATCC8482_03369	PV_ATCC8482_03369
OG0003242	PV_ATCC8482_03370	PV_ATCC8482_03370
OG0003243	PV_ATCC8482_03371	PV_ATCC8482_03371
OG0003244	PV_ATCC8482_03372	PV_ATCC8482_03372
OG0003245	PV_ATCC8482_03373	PV_ATCC8482_03373
OG0003246	PV_ATCC8482_03374	PV_ATCC8482_03374
OG0003247	PV_ATCC8482_03375	PV_ATCC8482_03375
OG0003248	PV_ATCC8482_03376	PV_ATCC8482_03376
OG0003249	PV_ATCC8482_03377	PV_ATCC8482_03377
OG0003250	PV_ATCC8482_03378	PV_ATCC8482_03378
OG0003251	PV_ATCC8482_03379	PV_ATCC8482_03379
OG0003252	PV_ATCC8482_03380	PV_ATCC8482_03380
OG0003253	PV_ATCC8482_03381	PV_ATCC8482_03381
OG0003254	PV_ATCC8482_03382	PV_ATCC8482_03382
OG0003255	PV_ATCC8482_03383	PV_ATCC8482_03383
OG0003256	PV_ATCC8482_03384	PV_ATCC8482_03384
OG0003257	PV_ATCC8482_03385	PV_ATCC8482_03385
OG0003258	PV_ATCC8482_03386	PV_ATCC8482_03386
OG0003259	PV_ATCC8482_03387	PV_ATCC8482_03387
OG0003260	PV_ATCC8482_03388	PV_ATCC8482_03388
OG0003261	PV_ATCC8482_03389	PV_ATCC8482_03389
OG0003262	PV_ATCC8482_03391	PV_ATCC8482_03391
OG0003263	PV_ATCC8482_03392	PV_ATCC8482_03392
OG0003264	PV_ATCC8482_03393	PV_ATCC8482_03393
OG0003265	PV_ATCC8482_03394	PV_ATCC8482_03394
OG0003266	PV_ATCC8482_03395	PV_ATCC8482_03395
OG0003267	PV_ATCC8482_03399	PV_ATCC8482_03399
OG0003268	PV_ATCC8482_03400	PV_ATCC8482_03400
OG0003269	PV_ATCC8482_03401	PV_ATCC8482_03401
OG0003270	PV_ATCC8482_03402	PV_ATCC8482_03402
OG0003271	PV_ATCC8482_03403	PV_ATCC8482_03403
OG0003272	PV_ATCC8482_03404	PV_ATCC8482_03404
OG0003273	PV_ATCC8482_03405	PV_ATCC8482_03405
OG0003274	PV_ATCC8482_03406	PV_ATCC8482_03406
OG0003275	PV_ATCC8482_03407	PV_ATCC8482_03407
OG0003276	PV_ATCC8482_03408	PV_ATCC8482_03408
OG0003277	PV_ATCC8482_03409	PV_ATCC8482_03409
OG0003278	PV_ATCC8482_03410	PV_ATCC8482_03410
OG0003279	PV_ATCC8482_03411	PV_ATCC8482_03411
OG0003280	PV_ATCC8482_03412	PV_ATCC8482_03412
OG0003281	PV_ATCC8482_03413	PV_ATCC8482_03413
OG0003282	PV_ATCC8482_03414	PV_ATCC8482_03414
OG0003283	PV_ATCC8482_03415	PV_ATCC8482_03415
OG0003284	PV_ATCC8482_03416	PV_ATCC8482_03416
OG0003285	PV_ATCC8482_03417	PV_ATCC8482_03417
OG0003286	PV_ATCC8482_03418	PV_ATCC8482_03418
OG0003287	PV_ATCC8482_03419	PV_ATCC8482_03419
OG0003288	PV_ATCC8482_03420	PV_ATCC8482_03420
OG0003289	PV_ATCC8482_03421	PV_ATCC8482_03421
OG0003290	PV_ATCC8482_03422	PV_ATCC8482_03422
OG0003291	PV_ATCC8482_03423	PV_ATCC8482_03423
OG0003292	PV_ATCC8482_03424	PV_ATCC8482_03424
OG0003293	PV_ATCC8482_03425	PV_ATCC8482_03425
OG0003294	PV_ATCC8482_03426	PV_ATCC8482_03426
OG0003295	PV_ATCC8482_03427	PV_ATCC8482_03427
OG0003296	PV_ATCC8482_03428	PV_ATCC8482_03428
OG0003297	PV_ATCC8482_03429	PV_ATCC8482_03429
OG0003298	PV_ATCC8482_03430	PV_ATCC8482_03430
OG0003299	PV_ATCC8482_03431	PV_ATCC8482_03431
OG0003300	PV_ATCC8482_03432	PV_ATCC8482_03432
OG0003301	PV_ATCC8482_03433	PV_ATCC8482_03433
OG0003302	PV_ATCC8482_03434	PV_ATCC8482_03434
OG0003303	PV_ATCC8482_03435	PV_ATCC8482_03435
OG0003304	PV_ATCC8482_03436	PV_ATCC8482_03436
OG0003305	PV_ATCC8482_03437	PV_ATCC8482_03437
OG0003306	PV_ATCC8482_03438	PV_ATCC8482_03438
OG0003307	PV_ATCC8482_03439	PV_ATCC8482_03439
OG0003308	PV_ATCC8482_03440	PV_ATCC8482_03440
OG0003309	PV_ATCC8482_03443	PV_ATCC8482_03443
OG0003310	PV_ATCC8482_03444	PV_ATCC8482_03444
OG0003311	PV_ATCC8482_03445	PV_ATCC8482_03445
OG0003312	PV_ATCC8482_03446	PV_ATCC8482_03446
OG0003313	PV_ATCC8482_03447	PV_ATCC8482_03447
OG0003314	PV_ATCC8482_03448	PV_ATCC8482_03448
OG0003315	PV_ATCC8482_03449	PV_ATCC8482_03449
OG0003316	PV_ATCC8482_03450	PV_ATCC8482_03450
OG0003317	PV_ATCC8482_03451	PV_ATCC8482_03451
OG0003318	PV_ATCC8482_03452	PV_ATCC8482_03452
OG0003319	PV_ATCC8482_03453	PV_ATCC8482_03453
OG0003320	PV_ATCC8482_03454	PV_ATCC8482_03454
OG0003321	PV_ATCC8482_03455	PV_ATCC8482_03455
OG0003322	PV_ATCC8482_03456	PV_ATCC8482_03456
OG0003323	PV_ATCC8482_03457	PV_ATCC8482_03457
OG0003324	PV_ATCC8482_03458	PV_ATCC8482_03458
OG0003325	PV_ATCC8482_03459	PV_ATCC8482_03459
OG0003326	PV_ATCC8482_03460	PV_ATCC8482_03460
OG0003327	PV_ATCC8482_03461	PV_ATCC8482_03461
OG0003328	PV_ATCC8482_03462	PV_ATCC8482_03462
OG0003329	PV_ATCC8482_03463	PV_ATCC8482_03463
OG0003330	PV_ATCC8482_03464	PV_ATCC8482_03464
OG0003331	PV_ATCC8482_03466	PV_ATCC8482_03466
OG0003332	PV_ATCC8482_03467	PV_ATCC8482_03467
OG0003333	PV_ATCC8482_03468	PV_ATCC8482_03468
OG0003334	PV_ATCC8482_03469	PV_ATCC8482_03469
OG0003335	PV_ATCC8482_03470	PV_ATCC8482_03470
OG0003336	PV_ATCC8482_03471	PV_ATCC8482_03471
OG0003337	PV_ATCC8482_03472	PV_ATCC8482_03472
OG0003338	PV_ATCC8482_03473	PV_ATCC8482_03473
OG0003339	PV_ATCC8482_03474	PV_ATCC8482_03474
OG0003340	PV_ATCC8482_03475	PV_ATCC8482_03475
OG0003341	PV_ATCC8482_03476	PV_ATCC8482_03476
OG0003342	PV_ATCC8482_03477	PV_ATCC8482_03477
OG0003343	PV_ATCC8482_03478	PV_ATCC8482_03478
OG0003344	PV_ATCC8482_03479	PV_ATCC8482_03479
OG0003345	PV_ATCC8482_03480	PV_ATCC8482_03480
OG0003346	PV_ATCC8482_03481	PV_ATCC8482_03481
OG0003347	PV_ATCC8482_03482	PV_ATCC8482_03482
OG0003348	PV_ATCC8482_03483	PV_ATCC8482_03483
OG0003349	PV_ATCC8482_03484	PV_ATCC8482_03484
OG0003350	PV_ATCC8482_03485	PV_ATCC8482_03485
OG0003351	PV_ATCC8482_03486	PV_ATCC8482_03486
OG0003352	PV_ATCC8482_03487	PV_ATCC8482_03487
OG0003353	PV_ATCC8482_03488	PV_ATCC8482_03488
OG0003354	PV_ATCC8482_03489	PV_ATCC8482_03489
OG0003355	PV_ATCC8482_03490	PV_ATCC8482_03490
OG0003356	PV_ATCC8482_03491	PV_ATCC8482_03491
OG0003357	PV_ATCC8482_03492	PV_ATCC8482_03492
OG0003358	PV_ATCC8482_03493	PV_ATCC8482_03493
OG0003359	PV_ATCC8482_03494	PV_ATCC8482_03494
OG0003360	PV_ATCC8482_03495	PV_ATCC8482_03495
OG0003361	PV_ATCC8482_03496	PV_ATCC8482_03496
OG0003362	PV_ATCC8482_03497	PV_ATCC8482_03497
OG0003363	PV_ATCC8482_03498	PV_ATCC8482_03498
OG0003364	PV_ATCC8482_03499	PV_ATCC8482_03499
OG0003365	PV_ATCC8482_03500	PV_ATCC8482_03500
OG0003366	PV_ATCC8482_03501	PV_ATCC8482_03501
OG0003367	PV_ATCC8482_03502	PV_ATCC8482_03502
OG0003368	PV_ATCC8482_03503	PV_ATCC8482_03503
OG0003369	PV_ATCC8482_03504	PV_ATCC8482_03504
OG0003370	PV_ATCC8482_03505	PV_ATCC8482_03505
OG0003371	PV_ATCC8482_03506	PV_ATCC8482_03506
OG0003372	PV_ATCC8482_03507	PV_ATCC8482_03507
OG0003373	PV_ATCC8482_03508	PV_ATCC8482_03508
OG0003374	PV_ATCC8482_03509	PV_ATCC8482_03509
OG0003375	PV_ATCC8482_03510	PV_ATCC8482_03510
OG0003376	PV_ATCC8482_03511	PV_ATCC8482_03511
OG0003377	PV_ATCC8482_03512	PV_ATCC8482_03512
OG0003378	PV_ATCC8482_03513	PV_ATCC8482_03513
OG0003379	PV_ATCC8482_03514	PV_ATCC8482_03514
OG0003380	PV_ATCC8482_03515	PV_ATCC8482_03515
OG0003381	PV_ATCC8482_03516	PV_ATCC8482_03516
OG0003382	PV_ATCC8482_03517	PV_ATCC8482_03517
OG0003383	PV_ATCC8482_03518	PV_ATCC8482_03518
OG0003384	PV_ATCC8482_03519	PV_ATCC8482_03519
OG0003385	PV_ATCC8482_03520	PV_ATCC8482_03520
OG0003386	PV_ATCC8482_03521	PV_ATCC8482_03521
OG0003387	PV_ATCC8482_03522	PV_ATCC8482_03522
OG0003388	PV_ATCC8482_03523	PV_ATCC8482_03523
OG0003389	PV_ATCC8482_03524	PV_ATCC8482_03524
OG0003390	PV_ATCC8482_03525	PV_ATCC8482_03525
OG0003391	PV_ATCC8482_03526	PV_ATCC8482_03526
OG0003392	PV_ATCC8482_03527	PV_ATCC8482_03527
OG0003393	PV_ATCC8482_03528	PV_ATCC8482_03528
OG0003394	PV_ATCC8482_03529	PV_ATCC8482_03529
OG0003395	PV_ATCC8482_03530	PV_ATCC8482_03530
OG0003396	PV_ATCC8482_03531	PV_ATCC8482_03531
OG0003397	PV_ATCC8482_03532	PV_ATCC8482_03532
OG0003398	PV_ATCC8482_03533	PV_ATCC8482_03533
OG0003399	PV_ATCC8482_03534	PV_ATCC8482_03534
OG0003400	PV_ATCC8482_03535	PV_ATCC8482_03535
OG0003401	PV_ATCC8482_03536	PV_ATCC8482_03536
OG0003402	PV_ATCC8482_03537	PV_ATCC8482_03537
OG0003403	PV_ATCC8482_03538	PV_ATCC8482_03538
OG0003404	PV_ATCC8482_03539	PV_ATCC8482_03539
OG0003405	PV_ATCC8482_03540	PV_ATCC8482_03540
OG0003406	PV_ATCC8482_03542	PV_ATCC8482_03542
OG0003407	PV_ATCC8482_03543	PV_ATCC8482_03543
OG0003408	PV_ATCC8482_03544	PV_ATCC8482_03544
OG0003409	PV_ATCC8482_03545	PV_ATCC8482_03545
OG0003410	PV_ATCC8482_03546	PV_ATCC8482_03546
OG0003411	PV_ATCC8482_03547	PV_ATCC8482_03547
OG0003412	PV_ATCC8482_03548	PV_ATCC8482_03548
OG0003413	PV_ATCC8482_03549	PV_ATCC8482_03549
OG0003414	PV_ATCC8482_03550	PV_ATCC8482_03550
OG0003415	PV_ATCC8482_03551	PV_ATCC8482_03551
OG0003416	PV_ATCC8482_03552	PV_ATCC8482_03552
OG0003417	PV_ATCC8482_03553	PV_ATCC8482_03553
OG0003418	PV_ATCC8482_03554	PV_ATCC8482_03554
OG0003419	PV_ATCC8482_03555	PV_ATCC8482_03555
OG0003420	PV_ATCC8482_03556	PV_ATCC8482_03556
OG0003421	PV_ATCC8482_03557	PV_ATCC8482_03557
OG0003422	PV_ATCC8482_03558	PV_ATCC8482_03558
OG0003423	PV_ATCC8482_03559	PV_ATCC8482_03559
OG0003424	PV_ATCC8482_03560	PV_ATCC8482_03560
OG0003425	PV_ATCC8482_03561	PV_ATCC8482_03561
OG0003426	PV_ATCC8482_03562	PV_ATCC8482_03562
OG0003427	PV_ATCC8482_03563	PV_ATCC8482_03563
OG0003428	PV_ATCC8482_03564	PV_ATCC8482_03564
OG0003429	PV_ATCC8482_03565	PV_ATCC8482_03565
OG0003430	PV_ATCC8482_03566	PV_ATCC8482_03566
OG0003431	PV_ATCC8482_03567	PV_ATCC8482_03567
OG0003432	PV_ATCC8482_03568	PV_ATCC8482_03568
OG0003433	PV_ATCC8482_03569	PV_ATCC8482_03569
OG0003434	PV_ATCC8482_03570	PV_ATCC8482_03570
OG0003435	PV_ATCC8482_03571	PV_ATCC8482_03571
OG0003436	PV_ATCC8482_03572	PV_ATCC8482_03572
OG0003437	PV_ATCC8482_03573	PV_ATCC8482_03573
OG0003438	PV_ATCC8482_03574	PV_ATCC8482_03574
OG0003439	PV_ATCC8482_03575	PV_ATCC8482_03575
OG0003440	PV_ATCC8482_03576	PV_ATCC8482_03576
OG0003441	PV_ATCC8482_03577	PV_ATCC8482_03577
OG0003442	PV_ATCC8482_03578	PV_ATCC8482_03578
OG0003443	PV_ATCC8482_03579	PV_ATCC8482_03579
OG0003444	PV_ATCC8482_03580	PV_ATCC8482_03580
OG0003445	PV_ATCC8482_03581	PV_ATCC8482_03581
OG0003446	PV_ATCC8482_03582	PV_ATCC8482_03582
OG0003447	PV_ATCC8482_03583	PV_ATCC8482_03583
OG0003448	PV_ATCC8482_03584	PV_ATCC8482_03584
OG0003449	PV_ATCC8482_03585	PV_ATCC8482_03585
OG0003450	PV_ATCC8482_03586	PV_ATCC8482_03586
OG0003451	PV_ATCC8482_03587	PV_ATCC8482_03587
OG0003452	PV_ATCC8482_03588	PV_ATCC8482_03588
OG0003453	PV_ATCC8482_03591	PV_ATCC8482_03591
OG0003454	PV_ATCC8482_03592	PV_ATCC8482_03592
OG0003455	PV_ATCC8482_03593	PV_ATCC8482_03593
OG0003456	PV_ATCC8482_03594	PV_ATCC8482_03594
OG0003457	PV_ATCC8482_03596	PV_ATCC8482_03596
OG0003458	PV_ATCC8482_03598	PV_ATCC8482_03598
OG0003459	PV_ATCC8482_03599	PV_ATCC8482_03599
OG0003460	PV_ATCC8482_03600	PV_ATCC8482_03600
OG0003461	PV_ATCC8482_03601	PV_ATCC8482_03601
OG0003462	PV_ATCC8482_03602	PV_ATCC8482_03602
OG0003463	PV_ATCC8482_03603	PV_ATCC8482_03603
OG0003464	PV_ATCC8482_03604	PV_ATCC8482_03604
OG0003465	PV_ATCC8482_03605	PV_ATCC8482_03605
OG0003466	PV_ATCC8482_03606	PV_ATCC8482_03606
OG0003467	PV_ATCC8482_03607	PV_ATCC8482_03607
OG0003468	PV_ATCC8482_03608	PV_ATCC8482_03608
OG0003469	PV_ATCC8482_03610	PV_ATCC8482_03610
OG0003470	PV_ATCC8482_03611	PV_ATCC8482_03611
OG0003471	PV_ATCC8482_03612	PV_ATCC8482_03612
OG0003472	PV_ATCC8482_03613	PV_ATCC8482_03613
OG0003473	PV_ATCC8482_03614	PV_ATCC8482_03614
OG0003474	PV_ATCC8482_03616	PV_ATCC8482_03616
OG0003475	PV_ATCC8482_03617	PV_ATCC8482_03617
OG0003476	PV_ATCC8482_03618	PV_ATCC8482_03618
OG0003477	PV_ATCC8482_03619	PV_ATCC8482_03619
OG0003478	PV_ATCC8482_03620	PV_ATCC8482_03620
OG0003479	PV_ATCC8482_03621	PV_ATCC8482_03621
OG0003480	PV_ATCC8482_03622	PV_ATCC8482_03622
OG0003481	PV_ATCC8482_03623	PV_ATCC8482_03623
OG0003482	PV_ATCC8482_03624	PV_ATCC8482_03624
OG0003483	PV_ATCC8482_03625	PV_ATCC8482_03625
OG0003484	PV_ATCC8482_03626	PV_ATCC8482_03626
OG0003485	PV_ATCC8482_03627	PV_ATCC8482_03627
OG0003486	PV_ATCC8482_03634	PV_ATCC8482_03634
OG0003487	PV_ATCC8482_03635	PV_ATCC8482_03635
OG0003488	PV_ATCC8482_03636	PV_ATCC8482_03636
OG0003489	PV_ATCC8482_03637	PV_ATCC8482_03637
OG0003490	PV_ATCC8482_03638	PV_ATCC8482_03638
OG0003491	PV_ATCC8482_03639	PV_ATCC8482_03639
OG0003492	PV_ATCC8482_03640	PV_ATCC8482_03640
OG0003493	PV_ATCC8482_03641	PV_ATCC8482_03641
OG0003494	PV_ATCC8482_03642	PV_ATCC8482_03642
OG0003495	PV_ATCC8482_03643	PV_ATCC8482_03643
OG0003496	PV_ATCC8482_03644	PV_ATCC8482_03644
OG0003497	PV_ATCC8482_03645	PV_ATCC8482_03645
OG0003498	PV_ATCC8482_03646	PV_ATCC8482_03646
OG0003499	PV_ATCC8482_03647	PV_ATCC8482_03647
OG0003500	PV_ATCC8482_03648	PV_ATCC8482_03648
OG0003501	PV_ATCC8482_03650	PV_ATCC8482_03650
OG0003502	PV_ATCC8482_03651	PV_ATCC8482_03651
OG0003503	PV_ATCC8482_03652	PV_ATCC8482_03652
OG0003504	PV_ATCC8482_03653	PV_ATCC8482_03653
OG0003505	PV_ATCC8482_03654	PV_ATCC8482_03654
OG0003506	PV_ATCC8482_03657	PV_ATCC8482_03657
OG0003507	PV_ATCC8482_03658	PV_ATCC8482_03658
OG0003508	PV_ATCC8482_03659	PV_ATCC8482_03659
OG0003509	PV_ATCC8482_03660	PV_ATCC8482_03660
OG0003510	PV_ATCC8482_03661	PV_ATCC8482_03661
OG0003511	PV_ATCC8482_03662	PV_ATCC8482_03662
OG0003512	PV_ATCC8482_03663	PV_ATCC8482_03663
OG0003513	PV_ATCC8482_03664	PV_ATCC8482_03664
OG0003514	PV_ATCC8482_03670	PV_ATCC8482_03670
OG0003515	PV_ATCC8482_03671	PV_ATCC8482_03671
OG0003516	PV_ATCC8482_03672	PV_ATCC8482_03672
OG0003517	PV_ATCC8482_03673	PV_ATCC8482_03673
OG0003518	PV_ATCC8482_03674	PV_ATCC8482_03674
OG0003519	PV_ATCC8482_03675	PV_ATCC8482_03675
OG0003520	PV_ATCC8482_03677	PV_ATCC8482_03677
OG0003521	PV_ATCC8482_03678	PV_ATCC8482_03678
OG0003522	PV_ATCC8482_03679	PV_ATCC8482_03679
OG0003523	PV_ATCC8482_03680	PV_ATCC8482_03680
OG0003524	PV_ATCC8482_03681	PV_ATCC8482_03681
OG0003525	PV_ATCC8482_03682	PV_ATCC8482_03682
OG0003526	PV_ATCC8482_03683	PV_ATCC8482_03683
OG0003527	PV_ATCC8482_03684	PV_ATCC8482_03684
OG0003528	PV_ATCC8482_03685	PV_ATCC8482_03685
OG0003529	PV_ATCC8482_03686	PV_ATCC8482_03686
OG0003530	PV_ATCC8482_03687	PV_ATCC8482_03687
OG0003531	PV_ATCC8482_03688	PV_ATCC8482_03688
OG0003532	PV_ATCC8482_03689	PV_ATCC8482_03689
OG0003533	PV_ATCC8482_03690	PV_ATCC8482_03690
OG0003534	PV_ATCC8482_03691	PV_ATCC8482_03691
OG0003535	PV_ATCC8482_03692	PV_ATCC8482_03692
OG0003536	PV_ATCC8482_03693	PV_ATCC8482_03693
OG0003537	PV_ATCC8482_03694	PV_ATCC8482_03694
OG0003538	PV_ATCC8482_03695	PV_ATCC8482_03695
OG0003539	PV_ATCC8482_03696	PV_ATCC8482_03696
OG0003540	PV_ATCC8482_03697	PV_ATCC8482_03697
OG0003541	PV_ATCC8482_03698	PV_ATCC8482_03698
OG0003542	PV_ATCC8482_03699	PV_ATCC8482_03699
OG0003543	PV_ATCC8482_03700	PV_ATCC8482_03700
OG0003544	PV_ATCC8482_03701	PV_ATCC8482_03701
OG0003545	PV_ATCC8482_03702	PV_ATCC8482_03702
OG0003546	PV_ATCC8482_03703	PV_ATCC8482_03703
OG0003547	PV_ATCC8482_03704	PV_ATCC8482_03704
OG0003548	PV_ATCC8482_03705	PV_ATCC8482_03705
OG0003549	PV_ATCC8482_03706	PV_ATCC8482_03706
OG0003550	PV_ATCC8482_03707	PV_ATCC8482_03707
OG0003551	PV_ATCC8482_03708	PV_ATCC8482_03708
OG0003552	PV_ATCC8482_03709	PV_ATCC8482_03709
OG0003553	PV_ATCC8482_03710	PV_ATCC8482_03710
OG0003554	PV_ATCC8482_03711	PV_ATCC8482_03711
OG0003555	PV_ATCC8482_03712	PV_ATCC8482_03712
OG0003556	PV_ATCC8482_03713	PV_ATCC8482_03713
OG0003557	PV_ATCC8482_03714	PV_ATCC8482_03714
OG0003558	PV_ATCC8482_03715	PV_ATCC8482_03715
OG0003559	PV_ATCC8482_03716	PV_ATCC8482_03716
OG0003560	PV_ATCC8482_03717	PV_ATCC8482_03717
OG0003561	PV_ATCC8482_03718	PV_ATCC8482_03718
OG0003562	PV_ATCC8482_03719	PV_ATCC8482_03719
OG0003563	PV_ATCC8482_03720	PV_ATCC8482_03720
OG0003564	PV_ATCC8482_03721	PV_ATCC8482_03721
