Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0003021_1	PV_ATCC8482_03133	PV_ATCC8482_copy_03133
OG0003022_1	PV_ATCC8482_03134	PV_ATCC8482_copy_03134
OG0003023_1	PV_ATCC8482_03135	PV_ATCC8482_copy_03135
OG0003024_1	PV_ATCC8482_03136	PV_ATCC8482_copy_03136
OG0003025_1	PV_ATCC8482_03137	PV_ATCC8482_copy_03137
OG0003026_1	PV_ATCC8482_03138	PV_ATCC8482_copy_03138
OG0003027_1	PV_ATCC8482_03139	PV_ATCC8482_copy_03139
OG0003028_1	PV_ATCC8482_03140	PV_ATCC8482_copy_03140
OG0003029_1	PV_ATCC8482_03141	PV_ATCC8482_copy_03141
OG0003030_1	PV_ATCC8482_03142	PV_ATCC8482_copy_03142
OG0003031_1	PV_ATCC8482_03143	PV_ATCC8482_copy_03143
OG0003032_1	PV_ATCC8482_03144	PV_ATCC8482_copy_03144
OG0003033_1	PV_ATCC8482_03145	PV_ATCC8482_copy_03145
OG0003034_1	PV_ATCC8482_03146	PV_ATCC8482_copy_03146
OG0003035_1	PV_ATCC8482_03147	PV_ATCC8482_copy_03147
OG0003036_1	PV_ATCC8482_03148	PV_ATCC8482_copy_03148
OG0003037_1	PV_ATCC8482_03149	PV_ATCC8482_copy_03149
OG0003038_1	PV_ATCC8482_03150	PV_ATCC8482_copy_03150
OG0003039_1	PV_ATCC8482_03151	PV_ATCC8482_copy_03151
OG0003040_1	PV_ATCC8482_03152	PV_ATCC8482_copy_03152
OG0003041_1	PV_ATCC8482_03153	PV_ATCC8482_copy_03153
OG0003042_1	PV_ATCC8482_03154	PV_ATCC8482_copy_03154
OG0003043_1	PV_ATCC8482_03155	PV_ATCC8482_copy_03155
OG0003044_1	PV_ATCC8482_03159	PV_ATCC8482_copy_03159
OG0003045_1	PV_ATCC8482_03160	PV_ATCC8482_copy_03160
OG0003046_1	PV_ATCC8482_03161	PV_ATCC8482_copy_03161
OG0003047_1	PV_ATCC8482_03162	PV_ATCC8482_copy_03162
OG0003048_1	PV_ATCC8482_03163	PV_ATCC8482_copy_03163
OG0003049_1	PV_ATCC8482_03164	PV_ATCC8482_copy_03164
OG0003050_1	PV_ATCC8482_03165	PV_ATCC8482_copy_03165
OG0003051_1	PV_ATCC8482_03166	PV_ATCC8482_copy_03166
OG0003052_1	PV_ATCC8482_03167	PV_ATCC8482_copy_03167
OG0003053_1	PV_ATCC8482_03168	PV_ATCC8482_copy_03168
OG0003054_1	PV_ATCC8482_03169	PV_ATCC8482_copy_03169
OG0003055_1	PV_ATCC8482_03170	PV_ATCC8482_copy_03170
OG0003056_1	PV_ATCC8482_03171	PV_ATCC8482_copy_03171
OG0003057_1	PV_ATCC8482_03172	PV_ATCC8482_copy_03172
OG0003058_1	PV_ATCC8482_03173	PV_ATCC8482_copy_03173
OG0003059_1	PV_ATCC8482_03174	PV_ATCC8482_copy_03174
OG0003060_1	PV_ATCC8482_03175	PV_ATCC8482_copy_03175
OG0003061_1	PV_ATCC8482_03176	PV_ATCC8482_copy_03176
OG0003062_1	PV_ATCC8482_03177	PV_ATCC8482_copy_03177
OG0003063_1	PV_ATCC8482_03178	PV_ATCC8482_copy_03178
OG0003064_1	PV_ATCC8482_03179	PV_ATCC8482_copy_03179
OG0003065_1	PV_ATCC8482_03180	PV_ATCC8482_copy_03180
OG0003066_1	PV_ATCC8482_03181	PV_ATCC8482_copy_03181
OG0003067_1	PV_ATCC8482_03182	PV_ATCC8482_copy_03182
OG0003068_1	PV_ATCC8482_03183	PV_ATCC8482_copy_03183
OG0003069_1	PV_ATCC8482_03184	PV_ATCC8482_copy_03184
OG0003070_1	PV_ATCC8482_03185	PV_ATCC8482_copy_03185
OG0003071_1	PV_ATCC8482_03186	PV_ATCC8482_copy_03186
OG0003072_1	PV_ATCC8482_03187	PV_ATCC8482_copy_03187
OG0003073_1	PV_ATCC8482_03188	PV_ATCC8482_copy_03188
OG0003074_1	PV_ATCC8482_03189	PV_ATCC8482_copy_03189
OG0003075_1	PV_ATCC8482_03194	PV_ATCC8482_copy_03194
OG0003076_1	PV_ATCC8482_03195	PV_ATCC8482_copy_03195
OG0003077_1	PV_ATCC8482_03196	PV_ATCC8482_copy_03196
OG0003078_1	PV_ATCC8482_03197	PV_ATCC8482_copy_03197
OG0003079_1	PV_ATCC8482_03198	PV_ATCC8482_copy_03198
OG0003080_1	PV_ATCC8482_03199	PV_ATCC8482_copy_03199
OG0003081_1	PV_ATCC8482_03201	PV_ATCC8482_copy_03201
OG0003082_1	PV_ATCC8482_03202	PV_ATCC8482_copy_03202
OG0003083_1	PV_ATCC8482_03203	PV_ATCC8482_copy_03203
OG0003084_1	PV_ATCC8482_03204	PV_ATCC8482_copy_03204
OG0003085_1	PV_ATCC8482_03205	PV_ATCC8482_copy_03205
OG0003086_1	PV_ATCC8482_03208	PV_ATCC8482_copy_03208
OG0003087_1	PV_ATCC8482_03210	PV_ATCC8482_copy_03210
OG0003088_1	PV_ATCC8482_03211	PV_ATCC8482_copy_03211
OG0003089_1	PV_ATCC8482_03212	PV_ATCC8482_copy_03212
OG0003090_1	PV_ATCC8482_03213	PV_ATCC8482_copy_03213
OG0003091_1	PV_ATCC8482_03215	PV_ATCC8482_copy_03215
OG0003092_1	PV_ATCC8482_03216	PV_ATCC8482_copy_03216
OG0003093_1	PV_ATCC8482_03217	PV_ATCC8482_copy_03217
OG0003094_1	PV_ATCC8482_03218	PV_ATCC8482_copy_03218
OG0003095_1	PV_ATCC8482_03219	PV_ATCC8482_copy_03219
OG0003096_1	PV_ATCC8482_03220	PV_ATCC8482_copy_03220
OG0003097_1	PV_ATCC8482_03221	PV_ATCC8482_copy_03221
OG0003098_1	PV_ATCC8482_03222	PV_ATCC8482_copy_03222
OG0003099_1	PV_ATCC8482_03223	PV_ATCC8482_copy_03223
OG0003100_1	PV_ATCC8482_03224	PV_ATCC8482_copy_03224
OG0003101_1	PV_ATCC8482_03225	PV_ATCC8482_copy_03225
OG0003102_1	PV_ATCC8482_03226	PV_ATCC8482_copy_03226
OG0003103_1	PV_ATCC8482_03227	PV_ATCC8482_copy_03227
OG0003104_1	PV_ATCC8482_03228	PV_ATCC8482_copy_03228
OG0003105_1	PV_ATCC8482_03229	PV_ATCC8482_copy_03229
OG0003106_1	PV_ATCC8482_03230	PV_ATCC8482_copy_03230
OG0003107_1	PV_ATCC8482_03231	PV_ATCC8482_copy_03231
OG0003108_1	PV_ATCC8482_03232	PV_ATCC8482_copy_03232
OG0003109_1	PV_ATCC8482_03234	PV_ATCC8482_copy_03234
OG0003110_1	PV_ATCC8482_03235	PV_ATCC8482_copy_03235
OG0003111_1	PV_ATCC8482_03236	PV_ATCC8482_copy_03236
OG0003112_1	PV_ATCC8482_03237	PV_ATCC8482_copy_03237
OG0003113_1	PV_ATCC8482_03238	PV_ATCC8482_copy_03238
OG0003114_1	PV_ATCC8482_03239	PV_ATCC8482_copy_03239
OG0003115_1	PV_ATCC8482_03240	PV_ATCC8482_copy_03240
OG0003116_1	PV_ATCC8482_03241	PV_ATCC8482_copy_03241
OG0003117_1	PV_ATCC8482_03242	PV_ATCC8482_copy_03242
OG0003118_1	PV_ATCC8482_03243	PV_ATCC8482_copy_03243
OG0003119_1	PV_ATCC8482_03244	PV_ATCC8482_copy_03244
OG0003120_1	PV_ATCC8482_03245	PV_ATCC8482_copy_03245
OG0003121_1	PV_ATCC8482_03246	PV_ATCC8482_copy_03246
OG0003122_1	PV_ATCC8482_03247	PV_ATCC8482_copy_03247
OG0003123_1	PV_ATCC8482_03248	PV_ATCC8482_copy_03248
OG0003124_1	PV_ATCC8482_03249	PV_ATCC8482_copy_03249
OG0003125_1	PV_ATCC8482_03250	PV_ATCC8482_copy_03250
OG0003126_1	PV_ATCC8482_03251	PV_ATCC8482_copy_03251
OG0003127_1	PV_ATCC8482_03252	PV_ATCC8482_copy_03252
OG0003128_1	PV_ATCC8482_03253	PV_ATCC8482_copy_03253
OG0003129_1	PV_ATCC8482_03254	PV_ATCC8482_copy_03254
OG0003130_1	PV_ATCC8482_03255	PV_ATCC8482_copy_03255
OG0003131_1	PV_ATCC8482_03256	PV_ATCC8482_copy_03256
OG0003132_1	PV_ATCC8482_03257	PV_ATCC8482_copy_03257
OG0003133_1	PV_ATCC8482_03258	PV_ATCC8482_copy_03258
OG0003134_1	PV_ATCC8482_03259	PV_ATCC8482_copy_03259
OG0003135_1	PV_ATCC8482_03260	PV_ATCC8482_copy_03260
OG0003136_1	PV_ATCC8482_03261	PV_ATCC8482_copy_03261
OG0003137_1	PV_ATCC8482_03262	PV_ATCC8482_copy_03262
OG0003138_1	PV_ATCC8482_03263	PV_ATCC8482_copy_03263
OG0003139_1	PV_ATCC8482_03264	PV_ATCC8482_copy_03264
OG0003140_1	PV_ATCC8482_03265	PV_ATCC8482_copy_03265
OG0003141_1	PV_ATCC8482_03266	PV_ATCC8482_copy_03266
OG0003142_1	PV_ATCC8482_03267	PV_ATCC8482_copy_03267
OG0003143_1	PV_ATCC8482_03268	PV_ATCC8482_copy_03268
OG0003144_1	PV_ATCC8482_03269	PV_ATCC8482_copy_03269
OG0003145_1	PV_ATCC8482_03272	PV_ATCC8482_copy_03272
OG0003146_1	PV_ATCC8482_03273	PV_ATCC8482_copy_03273
OG0003147_1	PV_ATCC8482_03274	PV_ATCC8482_copy_03274
OG0003148_1	PV_ATCC8482_03275	PV_ATCC8482_copy_03275
OG0003149_1	PV_ATCC8482_03276	PV_ATCC8482_copy_03276
OG0003150_1	PV_ATCC8482_03277	PV_ATCC8482_copy_03277
OG0003151_1	PV_ATCC8482_03278	PV_ATCC8482_copy_03278
OG0003152_1	PV_ATCC8482_03279	PV_ATCC8482_copy_03279
OG0003153_1	PV_ATCC8482_03280	PV_ATCC8482_copy_03280
OG0003154_1	PV_ATCC8482_03281	PV_ATCC8482_copy_03281
OG0003155_1	PV_ATCC8482_03282	PV_ATCC8482_copy_03282
OG0003156_1	PV_ATCC8482_03283	PV_ATCC8482_copy_03283
OG0003157_1	PV_ATCC8482_03284	PV_ATCC8482_copy_03284
OG0003158_1	PV_ATCC8482_03285	PV_ATCC8482_copy_03285
OG0003159_1	PV_ATCC8482_03286	PV_ATCC8482_copy_03286
OG0003160_1	PV_ATCC8482_03287	PV_ATCC8482_copy_03287
OG0003161_1	PV_ATCC8482_03288	PV_ATCC8482_copy_03288
OG0003162_1	PV_ATCC8482_03289	PV_ATCC8482_copy_03289
OG0003163_1	PV_ATCC8482_03290	PV_ATCC8482_copy_03290
OG0003164_1	PV_ATCC8482_03291	PV_ATCC8482_copy_03291
OG0003165_1	PV_ATCC8482_03292	PV_ATCC8482_copy_03292
OG0003166_1	PV_ATCC8482_03293	PV_ATCC8482_copy_03293
OG0003167_1	PV_ATCC8482_03294	PV_ATCC8482_copy_03294
OG0003168_1	PV_ATCC8482_03295	PV_ATCC8482_copy_03295
OG0003169_1	PV_ATCC8482_03296	PV_ATCC8482_copy_03296
OG0003170_1	PV_ATCC8482_03297	PV_ATCC8482_copy_03297
OG0003171_1	PV_ATCC8482_03298	PV_ATCC8482_copy_03298
OG0003172_1	PV_ATCC8482_03299	PV_ATCC8482_copy_03299
OG0003173_1	PV_ATCC8482_03300	PV_ATCC8482_copy_03300
OG0003174_1	PV_ATCC8482_03301	PV_ATCC8482_copy_03301
OG0003175_1	PV_ATCC8482_03302	PV_ATCC8482_copy_03302
OG0003176_1	PV_ATCC8482_03303	PV_ATCC8482_copy_03303
OG0003177_1	PV_ATCC8482_03304	PV_ATCC8482_copy_03304
OG0003178_1	PV_ATCC8482_03305	PV_ATCC8482_copy_03305
OG0003179_1	PV_ATCC8482_03306	PV_ATCC8482_copy_03306
OG0003180_1	PV_ATCC8482_03307	PV_ATCC8482_copy_03307
OG0003181_1	PV_ATCC8482_03308	PV_ATCC8482_copy_03308
OG0003182_1	PV_ATCC8482_03309	PV_ATCC8482_copy_03309
OG0003183_1	PV_ATCC8482_03310	PV_ATCC8482_copy_03310
OG0003184_1	PV_ATCC8482_03311	PV_ATCC8482_copy_03311
OG0003185_1	PV_ATCC8482_03312	PV_ATCC8482_copy_03312
OG0003186_1	PV_ATCC8482_03313	PV_ATCC8482_copy_03313
OG0003187_1	PV_ATCC8482_03314	PV_ATCC8482_copy_03314
OG0003188_1	PV_ATCC8482_03315	PV_ATCC8482_copy_03315
OG0003189_1	PV_ATCC8482_03316	PV_ATCC8482_copy_03316
OG0003190_1	PV_ATCC8482_03317	PV_ATCC8482_copy_03317
OG0003191_1	PV_ATCC8482_03318	PV_ATCC8482_copy_03318
OG0003192_1	PV_ATCC8482_03319	PV_ATCC8482_copy_03319
OG0003193_1	PV_ATCC8482_03320	PV_ATCC8482_copy_03320
OG0003194_1	PV_ATCC8482_03321	PV_ATCC8482_copy_03321
OG0003195_1	PV_ATCC8482_03323	PV_ATCC8482_copy_03323
OG0003196_1	PV_ATCC8482_03324	PV_ATCC8482_copy_03324
OG0003197_1	PV_ATCC8482_03325	PV_ATCC8482_copy_03325
OG0003198_1	PV_ATCC8482_03326	PV_ATCC8482_copy_03326
OG0003199_1	PV_ATCC8482_03327	PV_ATCC8482_copy_03327
OG0003200_1	PV_ATCC8482_03328	PV_ATCC8482_copy_03328
OG0003201_1	PV_ATCC8482_03329	PV_ATCC8482_copy_03329
OG0003202_1	PV_ATCC8482_03330	PV_ATCC8482_copy_03330
OG0003203_1	PV_ATCC8482_03331	PV_ATCC8482_copy_03331
OG0003204_1	PV_ATCC8482_03332	PV_ATCC8482_copy_03332
OG0003205_1	PV_ATCC8482_03333	PV_ATCC8482_copy_03333
OG0003206_1	PV_ATCC8482_03334	PV_ATCC8482_copy_03334
OG0003207_1	PV_ATCC8482_03335	PV_ATCC8482_copy_03335
OG0003208_1	PV_ATCC8482_03336	PV_ATCC8482_copy_03336
OG0003209_1	PV_ATCC8482_03337	PV_ATCC8482_copy_03337
OG0003210_1	PV_ATCC8482_03338	PV_ATCC8482_copy_03338
OG0003211_1	PV_ATCC8482_03339	PV_ATCC8482_copy_03339
OG0003212_1	PV_ATCC8482_03340	PV_ATCC8482_copy_03340
OG0003213_1	PV_ATCC8482_03341	PV_ATCC8482_copy_03341
OG0003214_1	PV_ATCC8482_03342	PV_ATCC8482_copy_03342
OG0003215_1	PV_ATCC8482_03343	PV_ATCC8482_copy_03343
OG0003216_1	PV_ATCC8482_03344	PV_ATCC8482_copy_03344
OG0003217_1	PV_ATCC8482_03345	PV_ATCC8482_copy_03345
OG0003218_1	PV_ATCC8482_03346	PV_ATCC8482_copy_03346
OG0003219_1	PV_ATCC8482_03347	PV_ATCC8482_copy_03347
OG0003220_1	PV_ATCC8482_03348	PV_ATCC8482_copy_03348
OG0003221_1	PV_ATCC8482_03349	PV_ATCC8482_copy_03349
OG0003222_1	PV_ATCC8482_03350	PV_ATCC8482_copy_03350
OG0003223_1	PV_ATCC8482_03351	PV_ATCC8482_copy_03351
OG0003224_1	PV_ATCC8482_03352	PV_ATCC8482_copy_03352
OG0003225_1	PV_ATCC8482_03353	PV_ATCC8482_copy_03353
OG0003226_1	PV_ATCC8482_03354	PV_ATCC8482_copy_03354
OG0003227_1	PV_ATCC8482_03355	PV_ATCC8482_copy_03355
OG0003228_1	PV_ATCC8482_03356	PV_ATCC8482_copy_03356
OG0003229_1	PV_ATCC8482_03357	PV_ATCC8482_copy_03357
OG0003230_1	PV_ATCC8482_03358	PV_ATCC8482_copy_03358
OG0003231_1	PV_ATCC8482_03359	PV_ATCC8482_copy_03359
OG0003232_1	PV_ATCC8482_03360	PV_ATCC8482_copy_03360
OG0003233_1	PV_ATCC8482_03361	PV_ATCC8482_copy_03361
OG0003234_1	PV_ATCC8482_03362	PV_ATCC8482_copy_03362
OG0003235_1	PV_ATCC8482_03363	PV_ATCC8482_copy_03363
OG0003236_1	PV_ATCC8482_03364	PV_ATCC8482_copy_03364
OG0003237_1	PV_ATCC8482_03365	PV_ATCC8482_copy_03365
OG0003238_1	PV_ATCC8482_03366	PV_ATCC8482_copy_03366
OG0003239_1	PV_ATCC8482_03367	PV_ATCC8482_copy_03367
OG0003240_1	PV_ATCC8482_03368	PV_ATCC8482_copy_03368
OG0003241_1	PV_ATCC8482_03369	PV_ATCC8482_copy_03369
OG0003242_1	PV_ATCC8482_03370	PV_ATCC8482_copy_03370
OG0003243_1	PV_ATCC8482_03371	PV_ATCC8482_copy_03371
OG0003244_1	PV_ATCC8482_03372	PV_ATCC8482_copy_03372
OG0003245_1	PV_ATCC8482_03373	PV_ATCC8482_copy_03373
OG0003246_1	PV_ATCC8482_03374	PV_ATCC8482_copy_03374
OG0003247_1	PV_ATCC8482_03375	PV_ATCC8482_copy_03375
OG0003248_1	PV_ATCC8482_03376	PV_ATCC8482_copy_03376
OG0003249_1	PV_ATCC8482_03377	PV_ATCC8482_copy_03377
OG0003250_1	PV_ATCC8482_03378	PV_ATCC8482_copy_03378
OG0003251_1	PV_ATCC8482_03379	PV_ATCC8482_copy_03379
OG0003252_1	PV_ATCC8482_03380	PV_ATCC8482_copy_03380
OG0003253_1	PV_ATCC8482_03381	PV_ATCC8482_copy_03381
OG0003254_1	PV_ATCC8482_03382	PV_ATCC8482_copy_03382
OG0003255_1	PV_ATCC8482_03383	PV_ATCC8482_copy_03383
OG0003256_1	PV_ATCC8482_03384	PV_ATCC8482_copy_03384
OG0003257_1	PV_ATCC8482_03385	PV_ATCC8482_copy_03385
OG0003258_1	PV_ATCC8482_03386	PV_ATCC8482_copy_03386
OG0003259_1	PV_ATCC8482_03387	PV_ATCC8482_copy_03387
OG0003260_1	PV_ATCC8482_03388	PV_ATCC8482_copy_03388
OG0003261_1	PV_ATCC8482_03389	PV_ATCC8482_copy_03389
OG0003262_1	PV_ATCC8482_03391	PV_ATCC8482_copy_03391
OG0003263_1	PV_ATCC8482_03392	PV_ATCC8482_copy_03392
OG0003264_1	PV_ATCC8482_03393	PV_ATCC8482_copy_03393
OG0003265_1	PV_ATCC8482_03394	PV_ATCC8482_copy_03394
OG0003266_1	PV_ATCC8482_03395	PV_ATCC8482_copy_03395
OG0003267_1	PV_ATCC8482_03399	PV_ATCC8482_copy_03399
OG0003268_1	PV_ATCC8482_03400	PV_ATCC8482_copy_03400
OG0003269_1	PV_ATCC8482_03401	PV_ATCC8482_copy_03401
OG0003270_1	PV_ATCC8482_03402	PV_ATCC8482_copy_03402
OG0003271_1	PV_ATCC8482_03403	PV_ATCC8482_copy_03403
OG0003272_1	PV_ATCC8482_03404	PV_ATCC8482_copy_03404
OG0003273_1	PV_ATCC8482_03405	PV_ATCC8482_copy_03405
OG0003274_1	PV_ATCC8482_03406	PV_ATCC8482_copy_03406
OG0003275_1	PV_ATCC8482_03407	PV_ATCC8482_copy_03407
OG0003276_1	PV_ATCC8482_03408	PV_ATCC8482_copy_03408
OG0003277_1	PV_ATCC8482_03409	PV_ATCC8482_copy_03409
OG0003278_1	PV_ATCC8482_03410	PV_ATCC8482_copy_03410
OG0003279_1	PV_ATCC8482_03411	PV_ATCC8482_copy_03411
OG0003280_1	PV_ATCC8482_03412	PV_ATCC8482_copy_03412
OG0003281_1	PV_ATCC8482_03413	PV_ATCC8482_copy_03413
OG0003282_1	PV_ATCC8482_03414	PV_ATCC8482_copy_03414
OG0003283_1	PV_ATCC8482_03415	PV_ATCC8482_copy_03415
OG0003284_1	PV_ATCC8482_03416	PV_ATCC8482_copy_03416
OG0003285_1	PV_ATCC8482_03417	PV_ATCC8482_copy_03417
OG0003286_1	PV_ATCC8482_03418	PV_ATCC8482_copy_03418
OG0003287_1	PV_ATCC8482_03419	PV_ATCC8482_copy_03419
OG0003288_1	PV_ATCC8482_03420	PV_ATCC8482_copy_03420
OG0003289_1	PV_ATCC8482_03421	PV_ATCC8482_copy_03421
OG0003290_1	PV_ATCC8482_03422	PV_ATCC8482_copy_03422
OG0003291_1	PV_ATCC8482_03423	PV_ATCC8482_copy_03423
OG0003292_1	PV_ATCC8482_03424	PV_ATCC8482_copy_03424
OG0003293_1	PV_ATCC8482_03425	PV_ATCC8482_copy_03425
OG0003294_1	PV_ATCC8482_03426	PV_ATCC8482_copy_03426
OG0003295_1	PV_ATCC8482_03427	PV_ATCC8482_copy_03427
OG0003296_1	PV_ATCC8482_03428	PV_ATCC8482_copy_03428
OG0003297_1	PV_ATCC8482_03429	PV_ATCC8482_copy_03429
OG0003298_1	PV_ATCC8482_03430	PV_ATCC8482_copy_03430
OG0003299_1	PV_ATCC8482_03431	PV_ATCC8482_copy_03431
OG0003300_1	PV_ATCC8482_03432	PV_ATCC8482_copy_03432
OG0003301_1	PV_ATCC8482_03433	PV_ATCC8482_copy_03433
OG0003302_1	PV_ATCC8482_03434	PV_ATCC8482_copy_03434
OG0003303_1	PV_ATCC8482_03435	PV_ATCC8482_copy_03435
OG0003304_1	PV_ATCC8482_03436	PV_ATCC8482_copy_03436
OG0003305_1	PV_ATCC8482_03437	PV_ATCC8482_copy_03437
OG0003306_1	PV_ATCC8482_03438	PV_ATCC8482_copy_03438
OG0003307_1	PV_ATCC8482_03439	PV_ATCC8482_copy_03439
OG0003308_1	PV_ATCC8482_03440	PV_ATCC8482_copy_03440
OG0003309_1	PV_ATCC8482_03443	PV_ATCC8482_copy_03443
OG0003310_1	PV_ATCC8482_03444	PV_ATCC8482_copy_03444
OG0003311_1	PV_ATCC8482_03445	PV_ATCC8482_copy_03445
OG0003312_1	PV_ATCC8482_03446	PV_ATCC8482_copy_03446
OG0003313_1	PV_ATCC8482_03447	PV_ATCC8482_copy_03447
OG0003314_1	PV_ATCC8482_03448	PV_ATCC8482_copy_03448
OG0003315_1	PV_ATCC8482_03449	PV_ATCC8482_copy_03449
OG0003316_1	PV_ATCC8482_03450	PV_ATCC8482_copy_03450
OG0003317_1	PV_ATCC8482_03451	PV_ATCC8482_copy_03451
OG0003318_1	PV_ATCC8482_03452	PV_ATCC8482_copy_03452
OG0003319_1	PV_ATCC8482_03453	PV_ATCC8482_copy_03453
OG0003320_1	PV_ATCC8482_03454	PV_ATCC8482_copy_03454
OG0003321_1	PV_ATCC8482_03455	PV_ATCC8482_copy_03455
OG0003322_1	PV_ATCC8482_03456	PV_ATCC8482_copy_03456
OG0003323_1	PV_ATCC8482_03457	PV_ATCC8482_copy_03457
OG0003324_1	PV_ATCC8482_03458	PV_ATCC8482_copy_03458
OG0003325_1	PV_ATCC8482_03459	PV_ATCC8482_copy_03459
OG0003326_1	PV_ATCC8482_03460	PV_ATCC8482_copy_03460
OG0003327_1	PV_ATCC8482_03461	PV_ATCC8482_copy_03461
OG0003328_1	PV_ATCC8482_03462	PV_ATCC8482_copy_03462
OG0003329_1	PV_ATCC8482_03463	PV_ATCC8482_copy_03463
OG0003330_1	PV_ATCC8482_03464	PV_ATCC8482_copy_03464
OG0003331_1	PV_ATCC8482_03466	PV_ATCC8482_copy_03466
OG0003332_1	PV_ATCC8482_03467	PV_ATCC8482_copy_03467
OG0003333_1	PV_ATCC8482_03468	PV_ATCC8482_copy_03468
OG0003334_1	PV_ATCC8482_03469	PV_ATCC8482_copy_03469
OG0003335_1	PV_ATCC8482_03470	PV_ATCC8482_copy_03470
OG0003336_1	PV_ATCC8482_03471	PV_ATCC8482_copy_03471
OG0003337_1	PV_ATCC8482_03472	PV_ATCC8482_copy_03472
OG0003338_1	PV_ATCC8482_03473	PV_ATCC8482_copy_03473
OG0003339_1	PV_ATCC8482_03474	PV_ATCC8482_copy_03474
OG0003340_1	PV_ATCC8482_03475	PV_ATCC8482_copy_03475
OG0003341_1	PV_ATCC8482_03476	PV_ATCC8482_copy_03476
OG0003342_1	PV_ATCC8482_03477	PV_ATCC8482_copy_03477
OG0003343_1	PV_ATCC8482_03478	PV_ATCC8482_copy_03478
OG0003344_1	PV_ATCC8482_03479	PV_ATCC8482_copy_03479
OG0003345_1	PV_ATCC8482_03480	PV_ATCC8482_copy_03480
OG0003346_1	PV_ATCC8482_03481	PV_ATCC8482_copy_03481
OG0003347_1	PV_ATCC8482_03482	PV_ATCC8482_copy_03482
OG0003348_1	PV_ATCC8482_03483	PV_ATCC8482_copy_03483
OG0003349_1	PV_ATCC8482_03484	PV_ATCC8482_copy_03484
OG0003350_1	PV_ATCC8482_03485	PV_ATCC8482_copy_03485
OG0003351_1	PV_ATCC8482_03486	PV_ATCC8482_copy_03486
OG0003352_1	PV_ATCC8482_03487	PV_ATCC8482_copy_03487
OG0003353_1	PV_ATCC8482_03488	PV_ATCC8482_copy_03488
OG0003354_1	PV_ATCC8482_03489	PV_ATCC8482_copy_03489
OG0003355_1	PV_ATCC8482_03490	PV_ATCC8482_copy_03490
OG0003356_1	PV_ATCC8482_03491	PV_ATCC8482_copy_03491
OG0003357_1	PV_ATCC8482_03492	PV_ATCC8482_copy_03492
OG0003358_1	PV_ATCC8482_03493	PV_ATCC8482_copy_03493
OG0003359_1	PV_ATCC8482_03494	PV_ATCC8482_copy_03494
OG0003360_1	PV_ATCC8482_03495	PV_ATCC8482_copy_03495
OG0003361_1	PV_ATCC8482_03496	PV_ATCC8482_copy_03496
OG0003362_1	PV_ATCC8482_03497	PV_ATCC8482_copy_03497
OG0003363_1	PV_ATCC8482_03498	PV_ATCC8482_copy_03498
OG0003364_1	PV_ATCC8482_03499	PV_ATCC8482_copy_03499
OG0003365_1	PV_ATCC8482_03500	PV_ATCC8482_copy_03500
OG0003366_1	PV_ATCC8482_03501	PV_ATCC8482_copy_03501
OG0003367_1	PV_ATCC8482_03502	PV_ATCC8482_copy_03502
OG0003368_1	PV_ATCC8482_03503	PV_ATCC8482_copy_03503
OG0003369_1	PV_ATCC8482_03504	PV_ATCC8482_copy_03504
OG0003370_1	PV_ATCC8482_03505	PV_ATCC8482_copy_03505
OG0003371_1	PV_ATCC8482_03506	PV_ATCC8482_copy_03506
OG0003372_1	PV_ATCC8482_03507	PV_ATCC8482_copy_03507
OG0003373_1	PV_ATCC8482_03508	PV_ATCC8482_copy_03508
OG0003374_1	PV_ATCC8482_03509	PV_ATCC8482_copy_03509
OG0003375_1	PV_ATCC8482_03510	PV_ATCC8482_copy_03510
OG0003376_1	PV_ATCC8482_03511	PV_ATCC8482_copy_03511
OG0003377_1	PV_ATCC8482_03512	PV_ATCC8482_copy_03512
OG0003378_1	PV_ATCC8482_03513	PV_ATCC8482_copy_03513
OG0003379_1	PV_ATCC8482_03514	PV_ATCC8482_copy_03514
OG0003380_1	PV_ATCC8482_03515	PV_ATCC8482_copy_03515
OG0003381_1	PV_ATCC8482_03516	PV_ATCC8482_copy_03516
OG0003382_1	PV_ATCC8482_03517	PV_ATCC8482_copy_03517
OG0003383_1	PV_ATCC8482_03518	PV_ATCC8482_copy_03518
OG0003384_1	PV_ATCC8482_03519	PV_ATCC8482_copy_03519
OG0003385_1	PV_ATCC8482_03520	PV_ATCC8482_copy_03520
OG0003386_1	PV_ATCC8482_03521	PV_ATCC8482_copy_03521
OG0003387_1	PV_ATCC8482_03522	PV_ATCC8482_copy_03522
OG0003388_1	PV_ATCC8482_03523	PV_ATCC8482_copy_03523
OG0003389_1	PV_ATCC8482_03524	PV_ATCC8482_copy_03524
OG0003390_1	PV_ATCC8482_03525	PV_ATCC8482_copy_03525
OG0003391_1	PV_ATCC8482_03526	PV_ATCC8482_copy_03526
OG0003392_1	PV_ATCC8482_03527	PV_ATCC8482_copy_03527
OG0003393_1	PV_ATCC8482_03528	PV_ATCC8482_copy_03528
OG0003394_1	PV_ATCC8482_03529	PV_ATCC8482_copy_03529
OG0003395_1	PV_ATCC8482_03530	PV_ATCC8482_copy_03530
OG0003396_1	PV_ATCC8482_03531	PV_ATCC8482_copy_03531
OG0003397_1	PV_ATCC8482_03532	PV_ATCC8482_copy_03532
