Orthogroup	BU_ATCC8492	PV_ATCC8482
OG0001831_1	BU_ATCC8492_02392	NA
OG0001831_2	NA	PV_ATCC8482_02398
OG0001832_1	BU_ATCC8492_02395	NA
OG0001832_2	NA	PV_ATCC8482_02990
OG0001833_1	BU_ATCC8492_02398	NA
OG0001833_2	NA	PV_ATCC8482_02806
OG0001834_1	BU_ATCC8492_02399	NA
OG0001834_2	NA	PV_ATCC8482_02807
OG0001835_1	BU_ATCC8492_02400	NA
OG0001835_2	NA	PV_ATCC8482_02808
OG0001836_1	BU_ATCC8492_02402	NA
OG0001836_2	NA	PV_ATCC8482_00790
OG0001837_1	BU_ATCC8492_02403	NA
OG0001837_2	NA	PV_ATCC8482_02726
OG0001838_1	BU_ATCC8492_02408	NA
OG0001838_2	NA	PV_ATCC8482_04028
OG0001839_1	BU_ATCC8492_02410	NA
OG0001839_2	NA	PV_ATCC8482_04029
OG0001840_1	BU_ATCC8492_02422	NA
OG0001840_2	NA	PV_ATCC8482_00923
OG0001841_1	BU_ATCC8492_02431	PV_ATCC8482_02751
OG0001842_1	BU_ATCC8492_02439	NA
OG0001842_2	NA	PV_ATCC8482_01687
OG0001843_1	BU_ATCC8492_02443	NA
OG0001843_2	NA	PV_ATCC8482_02783
OG0001844_1	BU_ATCC8492_02444	NA
OG0001844_2	NA	PV_ATCC8482_02784
OG0001845_1	BU_ATCC8492_02445	NA
OG0001845_2	NA	PV_ATCC8482_02785
OG0001846_1	BU_ATCC8492_02446	NA
OG0001846_2	NA	PV_ATCC8482_02786
OG0001847_1	BU_ATCC8492_02447	NA
OG0001847_2	NA	PV_ATCC8482_02988
OG0001848_1	BU_ATCC8492_02449	NA
OG0001848_2	NA	PV_ATCC8482_02987
OG0001849_1	BU_ATCC8492_02450	NA
OG0001849_2	NA	PV_ATCC8482_03975
OG0001850_1	BU_ATCC8492_02451	NA
OG0001850_2	NA	PV_ATCC8482_01085
OG0001851_1	BU_ATCC8492_02458	PV_ATCC8482_02876
OG0001852_1	BU_ATCC8492_02459	PV_ATCC8482_02877
OG0001853_1	BU_ATCC8492_02460	PV_ATCC8482_02878
OG0001854_1	BU_ATCC8492_02466	PV_ATCC8482_02885
OG0001855_1	BU_ATCC8492_02467	PV_ATCC8482_02884
OG0001856_1	BU_ATCC8492_02468	PV_ATCC8482_02883
OG0001857_1	BU_ATCC8492_02469	PV_ATCC8482_02882
OG0001858_1	BU_ATCC8492_02470	PV_ATCC8482_02881
OG0001859_1	BU_ATCC8492_02471	PV_ATCC8482_02880
OG0001860_1	BU_ATCC8492_02472	PV_ATCC8482_02879
OG0001861_1	BU_ATCC8492_02473	NA
OG0001861_2	NA	PV_ATCC8482_03437
OG0001862_1	BU_ATCC8492_02474	NA
OG0001862_2	NA	PV_ATCC8482_03436
OG0001863_1	BU_ATCC8492_02475	NA
OG0001863_2	NA	PV_ATCC8482_03435
OG0001864_1	BU_ATCC8492_02476	NA
OG0001864_2	NA	PV_ATCC8482_03650
OG0001865_1	BU_ATCC8492_02477	NA
OG0001865_2	NA	PV_ATCC8482_03651
OG0001866_1	BU_ATCC8492_02478	NA
OG0001866_2	NA	PV_ATCC8482_03652
OG0001867_1	BU_ATCC8492_02480	NA
OG0001867_2	NA	PV_ATCC8482_02562
OG0001868_1	BU_ATCC8492_02481	NA
OG0001868_2	NA	PV_ATCC8482_00766
OG0001869_1	BU_ATCC8492_02483	NA
OG0001869_2	NA	PV_ATCC8482_02828
OG0001870_1	BU_ATCC8492_02485	NA
OG0001870_2	NA	PV_ATCC8482_02831
OG0001871_1	BU_ATCC8492_02487	NA
OG0001871_2	NA	PV_ATCC8482_03333
OG0001872_1	BU_ATCC8492_02488	NA
OG0001872_2	NA	PV_ATCC8482_03334
OG0001873_1	BU_ATCC8492_02489	NA
OG0001873_2	NA	PV_ATCC8482_03335
OG0001874_1	BU_ATCC8492_02490	NA
OG0001874_2	NA	PV_ATCC8482_03336
OG0001875_1	BU_ATCC8492_02491	NA
OG0001875_2	NA	PV_ATCC8482_03642
OG0001876_1	BU_ATCC8492_02493	NA
OG0001876_2	NA	PV_ATCC8482_03311
OG0001877_1	BU_ATCC8492_02494	NA
OG0001877_2	NA	PV_ATCC8482_02493
OG0001878_1	BU_ATCC8492_02495	NA
OG0001878_2	NA	PV_ATCC8482_01670
OG0001879_1	BU_ATCC8492_02498	NA
OG0001879_2	NA	PV_ATCC8482_03125
OG0001880_1	BU_ATCC8492_02499	NA
OG0001880_2	NA	PV_ATCC8482_04095
OG0001881_1	BU_ATCC8492_02506	NA
OG0001881_2	NA	PV_ATCC8482_01718
OG0001882_1	BU_ATCC8492_02507	NA
OG0001882_2	NA	PV_ATCC8482_03106
OG0001883_1	BU_ATCC8492_02508	NA
OG0001883_2	NA	PV_ATCC8482_03107
OG0001884_1	BU_ATCC8492_02509	NA
OG0001884_2	NA	PV_ATCC8482_03108
OG0001885_1	BU_ATCC8492_02510	NA
OG0001885_2	NA	PV_ATCC8482_03109
OG0001886_1	BU_ATCC8492_02515	NA
OG0001886_2	NA	PV_ATCC8482_03113
OG0001887_1	BU_ATCC8492_03227	NA
OG0001887_2	BU_ATCC8492_02518	NA
OG0001888_1	BU_ATCC8492_02522	NA
OG0001888_2	NA	PV_ATCC8482_04148
OG0001889_1	BU_ATCC8492_02527	NA
OG0001889_2	NA	PV_ATCC8482_04142
OG0001890_1	BU_ATCC8492_02530	NA
OG0001890_2	NA	PV_ATCC8482_04141
OG0001891_1	BU_ATCC8492_02542	NA
OG0001891_2	NA	PV_ATCC8482_02730
OG0001892_1	BU_ATCC8492_02552	NA
OG0001892_2	NA	PV_ATCC8482_03564
OG0001893_1	BU_ATCC8492_02553	NA
OG0001893_2	NA	PV_ATCC8482_03565
OG0001894_1	BU_ATCC8492_02554	NA
OG0001894_2	NA	PV_ATCC8482_03566
OG0001895_1	BU_ATCC8492_02555	NA
OG0001895_2	NA	PV_ATCC8482_02822
OG0001896_1	BU_ATCC8492_02556	NA
OG0001896_2	NA	PV_ATCC8482_02691
OG0001897_1	BU_ATCC8492_02557	NA
OG0001897_2	NA	PV_ATCC8482_04014
OG0001898_1	BU_ATCC8492_02558	NA
OG0001898_2	NA	PV_ATCC8482_04013
OG0001899_1	BU_ATCC8492_02559	NA
OG0001899_2	NA	PV_ATCC8482_04010
OG0001900_1	BU_ATCC8492_02560	NA
OG0001900_2	NA	PV_ATCC8482_04009
OG0001901_1	BU_ATCC8492_02562	NA
OG0001901_2	NA	PV_ATCC8482_02829
OG0001902_1	BU_ATCC8492_02563	NA
OG0001902_2	NA	PV_ATCC8482_04088
OG0001903_1	BU_ATCC8492_02565	NA
OG0001903_2	NA	PV_ATCC8482_04016
OG0001904_1	BU_ATCC8492_02567	NA
OG0001904_2	NA	PV_ATCC8482_03444
OG0001905_1	BU_ATCC8492_02568	NA
OG0001905_2	NA	PV_ATCC8482_03443
OG0001906_1	BU_ATCC8492_02571	NA
OG0001906_2	NA	PV_ATCC8482_03439
OG0001907_1	BU_ATCC8492_02573	NA
OG0001907_2	NA	PV_ATCC8482_04085
OG0001908_1	BU_ATCC8492_02574	NA
OG0001908_2	NA	PV_ATCC8482_00441
OG0001909_1	BU_ATCC8492_02575	NA
OG0001909_2	NA	PV_ATCC8482_03321
OG0001910_1	BU_ATCC8492_02576	NA
OG0001910_2	NA	PV_ATCC8482_03327
OG0001911_1	BU_ATCC8492_02577	NA
OG0001911_2	NA	PV_ATCC8482_03328
OG0001912_1	BU_ATCC8492_02578	NA
OG0001912_2	NA	PV_ATCC8482_03329
OG0001913_1	BU_ATCC8492_02579	NA
OG0001913_2	NA	PV_ATCC8482_03330
OG0001914_1	BU_ATCC8492_02580	NA
OG0001914_2	NA	PV_ATCC8482_03331
OG0001915_1	BU_ATCC8492_02581	NA
OG0001915_2	NA	PV_ATCC8482_03332
OG0001916_1	BU_ATCC8492_02583	NA
OG0001916_2	NA	PV_ATCC8482_03369
OG0001917_1	BU_ATCC8492_02584	NA
OG0001917_2	NA	PV_ATCC8482_00512
OG0001918_1	BU_ATCC8492_02585	NA
OG0001918_2	NA	PV_ATCC8482_00513
OG0001919_1	BU_ATCC8492_02589	NA
OG0001919_2	NA	PV_ATCC8482_03905
OG0001920_1	BU_ATCC8492_02590	NA
OG0001920_2	NA	PV_ATCC8482_01401
OG0001921_1	BU_ATCC8492_02591	NA
OG0001921_2	NA	PV_ATCC8482_03530
OG0001922_1	BU_ATCC8492_02593	NA
OG0001922_2	NA	PV_ATCC8482_03449
OG0001923_1	BU_ATCC8492_02594	NA
OG0001923_2	NA	PV_ATCC8482_03450
OG0001924_1	BU_ATCC8492_02595	NA
OG0001924_2	NA	PV_ATCC8482_03451
OG0001925_1	BU_ATCC8492_02597	NA
OG0001925_2	NA	PV_ATCC8482_03647
OG0001926_1	BU_ATCC8492_02598	NA
OG0001926_2	NA	PV_ATCC8482_03636
OG0001927_1	BU_ATCC8492_02600	NA
OG0001927_2	NA	PV_ATCC8482_03634
OG0001928_1	BU_ATCC8492_02607	NA
OG0001928_2	NA	PV_ATCC8482_02444
OG0001929_1	BU_ATCC8492_02608	NA
OG0001929_2	NA	PV_ATCC8482_03056
OG0001930_1	BU_ATCC8492_02609	NA
OG0001930_2	NA	PV_ATCC8482_03058
OG0001931_1	BU_ATCC8492_02610	NA
OG0001931_2	NA	PV_ATCC8482_03059
OG0001932_1	BU_ATCC8492_02611	NA
OG0001932_2	NA	PV_ATCC8482_03060
OG0001933_1	BU_ATCC8492_02612	NA
OG0001933_2	NA	PV_ATCC8482_03061
OG0001934_1	BU_ATCC8492_02615	NA
OG0001934_2	NA	PV_ATCC8482_02340
OG0001935_1	BU_ATCC8492_02625	NA
OG0001935_2	NA	PV_ATCC8482_00948
OG0001936_1	BU_ATCC8492_02635	NA
OG0001936_2	BU_ATCC8492_02636	NA
OG0001937_1	BU_ATCC8492_02669	NA
OG0001937_2	NA	PV_ATCC8482_03767
OG0001938_1	BU_ATCC8492_02671	NA
OG0001938_2	NA	PV_ATCC8482_02552
OG0001939_1	BU_ATCC8492_02673	NA
OG0001939_2	NA	PV_ATCC8482_02554
OG0001940_1	BU_ATCC8492_02674	NA
OG0001940_2	NA	PV_ATCC8482_03173
OG0001941_1	BU_ATCC8492_02675	NA
OG0001941_2	NA	PV_ATCC8482_02272
OG0001942_1	BU_ATCC8492_02678	NA
OG0001942_2	NA	PV_ATCC8482_04282
OG0001943_1	BU_ATCC8492_02680	NA
OG0001943_2	NA	PV_ATCC8482_04283
OG0001944_1	BU_ATCC8492_02681	NA
OG0001944_2	NA	PV_ATCC8482_00661
OG0001945_1	BU_ATCC8492_02686	NA
OG0001945_2	NA	PV_ATCC8482_00262
OG0001946_1	BU_ATCC8492_02688	NA
OG0001946_2	NA	PV_ATCC8482_00264
OG0001947_1	BU_ATCC8492_02689	NA
OG0001947_2	NA	PV_ATCC8482_04090
OG0001948_1	BU_ATCC8492_02690	NA
OG0001948_2	NA	PV_ATCC8482_04089
OG0001949_1	BU_ATCC8492_02691	NA
OG0001949_2	NA	PV_ATCC8482_03561
OG0001950_1	BU_ATCC8492_02692	NA
OG0001950_2	NA	PV_ATCC8482_03560
OG0001951_1	BU_ATCC8492_02693	NA
OG0001951_2	NA	PV_ATCC8482_04096
OG0001952_1	BU_ATCC8492_02694	NA
OG0001952_2	NA	PV_ATCC8482_03127
OG0001953_1	BU_ATCC8492_02695	NA
OG0001953_2	NA	PV_ATCC8482_02341
OG0001954_1	BU_ATCC8492_02696	NA
OG0001954_2	NA	PV_ATCC8482_02342
OG0001955_1	BU_ATCC8492_02697	NA
OG0001955_2	NA	PV_ATCC8482_03128
OG0001956_1	BU_ATCC8492_02698	NA
OG0001956_2	NA	PV_ATCC8482_03129
OG0001957_1	BU_ATCC8492_02699	NA
OG0001957_2	NA	PV_ATCC8482_03130
OG0001958_1	BU_ATCC8492_02700	NA
OG0001958_2	NA	PV_ATCC8482_03131
OG0001959_1	BU_ATCC8492_02701	NA
OG0001959_2	NA	PV_ATCC8482_03132
OG0001960_1	BU_ATCC8492_02702	NA
OG0001960_2	NA	PV_ATCC8482_03133
OG0001961_1	BU_ATCC8492_02703	NA
OG0001961_2	NA	PV_ATCC8482_03134
OG0001962_1	BU_ATCC8492_02705	NA
OG0001962_2	NA	PV_ATCC8482_02846
OG0001963_1	BU_ATCC8492_02706	NA
OG0001963_2	NA	PV_ATCC8482_00365
OG0001964_1	BU_ATCC8492_02707	NA
OG0001964_2	NA	PV_ATCC8482_00366
OG0001965_1	BU_ATCC8492_02708	NA
OG0001965_2	NA	PV_ATCC8482_00367
OG0001966_1	BU_ATCC8492_02709	NA
OG0001966_2	NA	PV_ATCC8482_00368
OG0001967_1	BU_ATCC8492_02710	NA
OG0001967_2	NA	PV_ATCC8482_02847
OG0001968_1	BU_ATCC8492_02711	NA
OG0001968_2	NA	PV_ATCC8482_02848
OG0001969_1	BU_ATCC8492_02721	NA
OG0001969_2	NA	PV_ATCC8482_04153
OG0001970_1	BU_ATCC8492_02723	NA
OG0001970_2	NA	PV_ATCC8482_04019
OG0001971_1	BU_ATCC8492_03219	NA
OG0001971_2	BU_ATCC8492_02743	NA
OG0001972_1	BU_ATCC8492_02751	NA
OG0001972_2	NA	PV_ATCC8482_03438
OG0001973_1	BU_ATCC8492_02754	NA
OG0001973_2	NA	PV_ATCC8482_02837
OG0001974_1	BU_ATCC8492_02755	NA
OG0001974_2	NA	PV_ATCC8482_02840
OG0001975_1	BU_ATCC8492_02756	PV_ATCC8482_03165
OG0001976_1	BU_ATCC8492_02757	NA
OG0001976_2	NA	PV_ATCC8482_02815
OG0001977_1	BU_ATCC8492_02758	NA
OG0001977_2	NA	PV_ATCC8482_02816
OG0001978_1	BU_ATCC8492_02760	PV_ATCC8482_03166
OG0001979_1	BU_ATCC8492_02764	NA
OG0001979_2	NA	PV_ATCC8482_02779
OG0001980_1	BU_ATCC8492_02766	PV_ATCC8482_03169
OG0001981_1	BU_ATCC8492_02767	PV_ATCC8482_03170
OG0001982_1	BU_ATCC8492_02768	PV_ATCC8482_03171
OG0001983_1	BU_ATCC8492_02769	PV_ATCC8482_03172
OG0001984_1	BU_ATCC8492_02773	NA
OG0001984_2	NA	PV_ATCC8482_02261
OG0001985_1	BU_ATCC8492_02774	NA
OG0001985_2	NA	PV_ATCC8482_02260
OG0001986_1	BU_ATCC8492_02775	NA
OG0001986_2	NA	PV_ATCC8482_02259
OG0001987_1	BU_ATCC8492_02776	NA
OG0001987_2	NA	PV_ATCC8482_02258
OG0001988_1	BU_ATCC8492_02786	NA
OG0001988_2	NA	PV_ATCC8482_02606
OG0001989_1	BU_ATCC8492_02787	PV_ATCC8482_03201
OG0001990_1	BU_ATCC8492_02788	NA
OG0001990_2	NA	PV_ATCC8482_02601
OG0001991_1	BU_ATCC8492_02806	PV_ATCC8482_02582
OG0001992_1	BU_ATCC8492_02807	PV_ATCC8482_02583
OG0001993_1	BU_ATCC8492_02820	NA
OG0001993_2	NA	PV_ATCC8482_02599
OG0001994_1	BU_ATCC8492_02821	NA
OG0001994_2	NA	PV_ATCC8482_02598
OG0001995_1	BU_ATCC8492_02822	NA
OG0001995_2	NA	PV_ATCC8482_02597
OG0001996_1	BU_ATCC8492_02823	NA
OG0001996_2	NA	PV_ATCC8482_02596
OG0001997_1	BU_ATCC8492_02826	NA
OG0001997_2	NA	PV_ATCC8482_03202
OG0001998_1	BU_ATCC8492_02829	NA
OG0001998_2	NA	PV_ATCC8482_03672
OG0001999_1	BU_ATCC8492_02831	NA
OG0001999_2	NA	PV_ATCC8482_03674
OG0002000_1	BU_ATCC8492_02832	NA
OG0002000_2	NA	PV_ATCC8482_03203
OG0002001_1	BU_ATCC8492_02834	NA
OG0002001_2	NA	PV_ATCC8482_03205
OG0002002_1	BU_ATCC8492_02837	NA
OG0002002_2	NA	PV_ATCC8482_03240
OG0002003_1	BU_ATCC8492_02838	NA
OG0002003_2	NA	PV_ATCC8482_03241
OG0002004_1	BU_ATCC8492_02839	NA
OG0002004_2	NA	PV_ATCC8482_03242
OG0002005_1	BU_ATCC8492_02840	NA
OG0002005_2	NA	PV_ATCC8482_03243
OG0002006_1	BU_ATCC8492_02847	NA
OG0002006_2	NA	PV_ATCC8482_02870
OG0002007_1	BU_ATCC8492_02848	NA
OG0002007_2	NA	PV_ATCC8482_04221
OG0002008_1	BU_ATCC8492_02851	NA
OG0002008_2	NA	PV_ATCC8482_04247
OG0002009_1	BU_ATCC8492_02856	NA
OG0002009_2	NA	PV_ATCC8482_03413
OG0002010_1	BU_ATCC8492_02859	NA
OG0002010_2	NA	PV_ATCC8482_01132
OG0002011_1	BU_ATCC8492_02860	NA
OG0002011_2	NA	PV_ATCC8482_03076
OG0002012_1	BU_ATCC8492_02863	NA
OG0002012_2	NA	PV_ATCC8482_02749
OG0002013_1	BU_ATCC8492_02870	NA
OG0002013_2	NA	PV_ATCC8482_02490
OG0002014_1	BU_ATCC8492_03426	NA
OG0002014_2	BU_ATCC8492_02876	NA
OG0002015_1	BU_ATCC8492_03425	NA
OG0002015_2	BU_ATCC8492_02877	NA
OG0002016_1	BU_ATCC8492_02879	NA
OG0002016_2	NA	PV_ATCC8482_04026
OG0002017_1	BU_ATCC8492_02880	NA
OG0002017_2	NA	PV_ATCC8482_04025
OG0002018_1	BU_ATCC8492_02889	NA
OG0002018_2	NA	PV_ATCC8482_03448
OG0002019_1	BU_ATCC8492_02890	NA
OG0002019_2	NA	PV_ATCC8482_02277
OG0002020_1	BU_ATCC8492_02891	NA
OG0002020_2	NA	PV_ATCC8482_03447
OG0002021_1	BU_ATCC8492_02892	NA
OG0002021_2	NA	PV_ATCC8482_03446
OG0002022_1	BU_ATCC8492_02894	NA
OG0002022_2	NA	PV_ATCC8482_03445
OG0002023_1	BU_ATCC8492_02895	NA
OG0002023_2	NA	PV_ATCC8482_03995
OG0002024_1	BU_ATCC8492_02896	NA
OG0002024_2	NA	PV_ATCC8482_03994
OG0002025_1	BU_ATCC8492_02897	NA
OG0002025_2	NA	PV_ATCC8482_03993
OG0002026_1	BU_ATCC8492_02898	NA
OG0002026_2	NA	PV_ATCC8482_03992
OG0002027_1	BU_ATCC8492_02899	NA
OG0002027_2	NA	PV_ATCC8482_03991
OG0002028_1	BU_ATCC8492_02900	NA
OG0002028_2	NA	PV_ATCC8482_03990
OG0002029_1	BU_ATCC8492_02901	NA
OG0002029_2	NA	PV_ATCC8482_03989
OG0002030_1	BU_ATCC8492_02903	PV_ATCC8482_03080
OG0002031_1	BU_ATCC8492_02904	NA
OG0002031_2	NA	PV_ATCC8482_03081
OG0002032_1	BU_ATCC8492_02905	PV_ATCC8482_03082
OG0002033_1	BU_ATCC8492_02906	PV_ATCC8482_03083
OG0002034_1	BU_ATCC8492_02907	PV_ATCC8482_03084
OG0002035_1	BU_ATCC8492_02908	PV_ATCC8482_03085
OG0002036_1	BU_ATCC8492_02909	PV_ATCC8482_03086
OG0002037_1	BU_ATCC8492_02910	PV_ATCC8482_03087
OG0002038_1	BU_ATCC8492_02911	PV_ATCC8482_03088
OG0002039_1	BU_ATCC8492_02912	NA
OG0002039_2	NA	PV_ATCC8482_00529
OG0002040_1	BU_ATCC8492_02914	PV_ATCC8482_03111
OG0002041_1	BU_ATCC8492_02916	NA
OG0002041_2	NA	PV_ATCC8482_01362
OG0002042_1	BU_ATCC8492_02919	PV_ATCC8482_03102
OG0002043_1	BU_ATCC8492_02920	PV_ATCC8482_03434
OG0002044_1	BU_ATCC8492_02921	PV_ATCC8482_03433
OG0002045_1	BU_ATCC8492_02922	PV_ATCC8482_03432
OG0002046_1	BU_ATCC8492_02923	PV_ATCC8482_03431
OG0002047_1	BU_ATCC8492_02924	PV_ATCC8482_03430
OG0002048_1	BU_ATCC8492_02926	PV_ATCC8482_03429
OG0002049_1	BU_ATCC8492_02927	PV_ATCC8482_03422
OG0002050_1	BU_ATCC8492_02928	PV_ATCC8482_03421
OG0002051_1	BU_ATCC8492_02929	PV_ATCC8482_03420
OG0002052_1	BU_ATCC8492_02930	PV_ATCC8482_03419
OG0002053_1	BU_ATCC8492_02931	NA
OG0002053_2	NA	PV_ATCC8482_03648
OG0002054_1	BU_ATCC8492_02932	NA
OG0002054_2	NA	PV_ATCC8482_02793
OG0002055_1	BU_ATCC8492_02933	NA
OG0002055_2	NA	PV_ATCC8482_02794
OG0002056_1	BU_ATCC8492_02934	NA
OG0002056_2	NA	PV_ATCC8482_02795
OG0002057_1	BU_ATCC8492_02961	NA
OG0002057_2	BU_ATCC8492_02938	NA
OG0002058_1	BU_ATCC8492_02940	NA
OG0002058_2	NA	PV_ATCC8482_00949
OG0002059_1	BU_ATCC8492_02944	NA
OG0002059_2	NA	PV_ATCC8482_02890
OG0002060_1	BU_ATCC8492_02947	NA
OG0002060_2	NA	PV_ATCC8482_02911
OG0002061_1	BU_ATCC8492_02997	NA
OG0002061_2	BU_ATCC8492_02966	NA
OG0002062_1	BU_ATCC8492_03009	NA
OG0002062_2	BU_ATCC8492_03020	NA
OG0002063_1	BU_ATCC8492_03018	NA
OG0002063_2	NA	PV_ATCC8482_03416
OG0002064_1	BU_ATCC8492_03019	NA
OG0002064_2	NA	PV_ATCC8482_03417
OG0002065_1	BU_ATCC8492_03022	NA
OG0002065_2	NA	PV_ATCC8482_04093
OG0002066_1	BU_ATCC8492_03032	NA
OG0002066_2	NA	PV_ATCC8482_04091
OG0002067_1	BU_ATCC8492_03034	PV_ATCC8482_03644
OG0002068_1	BU_ATCC8492_03035	PV_ATCC8482_03643
OG0002069_1	BU_ATCC8492_03036	PV_ATCC8482_03640
OG0002070_1	BU_ATCC8492_03037	NA
OG0002070_2	NA	PV_ATCC8482_03639
OG0002071_1	BU_ATCC8492_03038	NA
OG0002071_2	NA	PV_ATCC8482_03638
OG0002072_1	BU_ATCC8492_03039	NA
OG0002072_2	NA	PV_ATCC8482_03637
OG0002073_1	BU_ATCC8492_03040	NA
OG0002073_2	NA	PV_ATCC8482_03641
OG0002074_1	BU_ATCC8492_03041	NA
OG0002074_2	NA	PV_ATCC8482_04092
OG0002075_1	BU_ATCC8492_03042	NA
OG0002075_2	NA	PV_ATCC8482_04059
OG0002076_1	BU_ATCC8492_03043	NA
OG0002076_2	NA	PV_ATCC8482_04058
OG0002077_1	BU_ATCC8492_03044	NA
OG0002077_2	NA	PV_ATCC8482_04057
OG0002078_1	BU_ATCC8492_03046	NA
OG0002078_2	NA	PV_ATCC8482_03626
OG0002079_1	BU_ATCC8492_03054	PV_ATCC8482_03146
OG0002080_1	BU_ATCC8492_03055	PV_ATCC8482_03147
OG0002081_1	BU_ATCC8492_03056	PV_ATCC8482_03148
OG0002082_1	BU_ATCC8492_03057	PV_ATCC8482_03149
OG0002083_1	BU_ATCC8492_03058	PV_ATCC8482_03150
OG0002084_1	BU_ATCC8492_03059	PV_ATCC8482_03151
OG0002085_1	BU_ATCC8492_03060	PV_ATCC8482_03152
OG0002086_1	BU_ATCC8492_03061	NA
OG0002086_2	NA	PV_ATCC8482_01741
OG0002087_1	BU_ATCC8492_03062	NA
OG0002087_2	NA	PV_ATCC8482_02037
OG0002088_1	BU_ATCC8492_03064	NA
OG0002088_2	NA	PV_ATCC8482_04179
OG0002089_1	BU_ATCC8492_03065	NA
OG0002089_2	NA	PV_ATCC8482_04178
OG0002090_1	BU_ATCC8492_03066	NA
OG0002090_2	NA	PV_ATCC8482_00604
OG0002091_1	BU_ATCC8492_03069	NA
OG0002091_2	NA	PV_ATCC8482_03351
OG0002092_1	BU_ATCC8492_03070	NA
OG0002092_2	NA	PV_ATCC8482_03352
OG0002093_1	BU_ATCC8492_03073	PV_ATCC8482_03159
OG0002094_1	BU_ATCC8492_03075	NA
OG0002094_2	NA	PV_ATCC8482_03355
OG0002095_1	BU_ATCC8492_03076	PV_ATCC8482_03162
OG0002096_1	BU_ATCC8492_03078	PV_ATCC8482_03163
OG0002097_1	BU_ATCC8492_03079	PV_ATCC8482_03244
OG0002098_1	BU_ATCC8492_03080	PV_ATCC8482_03245
OG0002099_1	BU_ATCC8492_03081	NA
OG0002099_2	NA	PV_ATCC8482_03982
OG0002100_1	BU_ATCC8492_03084	PV_ATCC8482_03247
OG0002101_1	BU_ATCC8492_03085	PV_ATCC8482_03249
OG0002102_1	BU_ATCC8492_03086	PV_ATCC8482_03250
OG0002103_1	BU_ATCC8492_03088	PV_ATCC8482_03251
OG0002104_1	BU_ATCC8492_03089	PV_ATCC8482_03253
OG0002105_1	BU_ATCC8492_03090	PV_ATCC8482_03254
OG0002106_1	BU_ATCC8492_03091	PV_ATCC8482_03255
OG0002107_1	BU_ATCC8492_03092	PV_ATCC8482_03256
OG0002108_1	BU_ATCC8492_03098	NA
OG0002108_2	NA	PV_ATCC8482_00659
OG0002109_1	BU_ATCC8492_03100	PV_ATCC8482_03258
OG0002110_1	BU_ATCC8492_03101	PV_ATCC8482_03257
OG0002111_1	BU_ATCC8492_03102	NA
OG0002111_2	NA	PV_ATCC8482_03313
OG0002112_1	BU_ATCC8492_03103	NA
OG0002112_2	NA	PV_ATCC8482_03873
OG0002113_1	BU_ATCC8492_03104	NA
OG0002113_2	NA	PV_ATCC8482_03316
OG0002114_1	BU_ATCC8492_03105	NA
OG0002114_2	NA	PV_ATCC8482_03317
OG0002115_1	BU_ATCC8492_03106	NA
OG0002115_2	NA	PV_ATCC8482_03340
OG0002116_1	BU_ATCC8492_03107	PV_ATCC8482_03412
OG0002117_1	BU_ATCC8492_03108	PV_ATCC8482_03411
OG0002118_1	BU_ATCC8492_03109	NA
OG0002118_2	NA	PV_ATCC8482_04188
OG0002119_1	BU_ATCC8492_03111	PV_ATCC8482_03409
OG0002120_1	BU_ATCC8492_03112	PV_ATCC8482_03408
OG0002121_1	BU_ATCC8492_03113	NA
OG0002121_2	NA	PV_ATCC8482_00256
OG0002122_1	BU_ATCC8492_03114	NA
OG0002122_2	NA	PV_ATCC8482_00257
OG0002123_1	BU_ATCC8492_03115	NA
OG0002123_2	NA	PV_ATCC8482_00335
OG0002124_1	BU_ATCC8492_03116	NA
OG0002124_2	NA	PV_ATCC8482_00334
OG0002125_1	BU_ATCC8492_03118	NA
OG0002125_2	NA	PV_ATCC8482_03350
OG0002126_1	BU_ATCC8492_03119	PV_ATCC8482_03407
OG0002127_1	BU_ATCC8492_03120	PV_ATCC8482_03406
OG0002128_1	BU_ATCC8492_03121	PV_ATCC8482_03405
OG0002129_1	BU_ATCC8492_03123	PV_ATCC8482_03404
OG0002130_1	BU_ATCC8492_03124	PV_ATCC8482_03403
OG0002131_1	BU_ATCC8492_03125	PV_ATCC8482_03402
OG0002132_1	BU_ATCC8492_03126	PV_ATCC8482_03401
OG0002133_1	BU_ATCC8492_03127	PV_ATCC8482_03400
OG0002134_1	BU_ATCC8492_03131	PV_ATCC8482_03395
OG0002135_1	BU_ATCC8492_03132	PV_ATCC8482_03394
OG0002136_1	BU_ATCC8492_03133	PV_ATCC8482_03393
OG0002137_1	BU_ATCC8492_03134	PV_ATCC8482_03392
OG0002138_1	BU_ATCC8492_03135	PV_ATCC8482_03391
OG0002139_1	BU_ATCC8492_03136	PV_ATCC8482_03389
OG0002140_1	BU_ATCC8492_03137	PV_ATCC8482_03388
OG0002141_1	BU_ATCC8492_03138	PV_ATCC8482_03386
OG0002142_1	BU_ATCC8492_03139	PV_ATCC8482_03385
OG0002143_1	BU_ATCC8492_03140	PV_ATCC8482_03384
OG0002144_1	BU_ATCC8492_03141	PV_ATCC8482_03383
OG0002145_1	BU_ATCC8492_03142	PV_ATCC8482_03382
OG0002146_1	BU_ATCC8492_03143	PV_ATCC8482_03381
OG0002147_1	BU_ATCC8492_03146	PV_ATCC8482_03378
